scenario,candidate,reference,metric,mean_diff,ci_low,ci_high,relative_pct,n_seeds,verdict
lead_negative_control_null_effect|negative_control_null_effect|0.25,funnel_ev_gbm,lead_score_gbm,net_value_per_1k_leads,-7.017206224614711,-14.980926892394564,0.24242560179934938,-0.004340421767875473,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,hist_conversion_rate,lead_score_gbm,net_value_per_1k_leads,3.3060564647676074,-2.121906691403319,10.944649716915592,0.0020449277085754516,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,hist_net_profit,lead_score_gbm,net_value_per_1k_leads,7.83328833784617,2.061948339826813,14.99533838802381,0.004845201085350659,8,statistically better but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,hist_profit_per_agent_hour,lead_score_gbm,net_value_per_1k_leads,7.15676487516248,2.056053734961097,13.151907645678875,0.004426744356287947,8,statistically better but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,hist_roas,lead_score_gbm,net_value_per_1k_leads,6.8272521593153215,-3.9639379802047188,18.25037745306983,0.004222927606590912,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,last_click_attribution,lead_score_gbm,net_value_per_1k_leads,6.677784605826673,-3.1078821013888955,18.977718476826787,0.004130475966723531,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,lead_score_logit,lead_score_gbm,net_value_per_1k_leads,-1.8707971689382248,-8.447686873743805,4.3376225143254,-0.0011571626221922988,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,lowest_cpl,lead_score_gbm,net_value_per_1k_leads,9.262261076166396,-2.6291812752718213,22.634933833665855,0.0057290776853213665,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,oracle,lead_score_gbm,net_value_per_1k_leads,1422.3209721537423,1408.4794178968205,1436.2850143112537,0.8797622174458569,8,statistically better but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,propensity_ev_gbm,lead_score_gbm,net_value_per_1k_leads,-7.148934502456541,-17.886066633880546,2.7872448705256496,-0.004421900958637153,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,propensity_ev_logit,lead_score_gbm,net_value_per_1k_leads,-3.454972506440754,-10.604993117072809,4.631333656049435,-0.0021370382164007315,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,random,lead_score_gbm,net_value_per_1k_leads,-2.7132331434786465,-13.497325542843509,5.3068943601338106,-0.0016782428533974748,8,no meaningful evidence of difference
lead_negative_control_null_effect|negative_control_null_effect|0.25,s_learner,lead_score_gbm,net_value_per_1k_leads,505.6519606960792,198.8753058918428,814.1657877606507,0.31276589385039494,8,statistically better but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,t_learner,lead_score_gbm,net_value_per_1k_leads,-8.353869832964847,-17.4033039883343,-1.1305394425653503,-0.005167201491358441,8,statistically worse but below practical threshold
lead_negative_control_null_effect|negative_control_null_effect|0.25,x_learner,lead_score_gbm,net_value_per_1k_leads,-8.165218839123554,-15.90074458176423,-1.9176395037429756,-0.005050513331713389,8,statistically worse but below practical threshold
lead_noisy_crm|noisy_crm|0.25,call_everyone,lead_score_gbm,net_value_per_1k_leads,-24868.531816684816,-33033.25377234074,-17334.946500234502,-11.3944194013404,8,worse
lead_noisy_crm|noisy_crm|0.25,class_transformation,lead_score_gbm,net_value_per_1k_leads,-9393.713011789365,-17741.936100390907,-699.5278709775994,-4.304070163094384,8,worse
lead_noisy_crm|noisy_crm|0.25,do_nothing,lead_score_gbm,net_value_per_1k_leads,-55629.92614213702,-63049.255905577185,-48315.458305217966,-25.488867392799698,8,worse
lead_noisy_crm|noisy_crm|0.25,existing_policy_capped,lead_score_gbm,net_value_per_1k_leads,-15890.751157866178,-21071.633344174006,-10847.259280316812,-7.280923724398637,8,worse
lead_noisy_crm|noisy_crm|0.25,existing_policy_replay,lead_score_gbm,net_value_per_1k_leads,-23987.12700692442,-28513.92374146985,-19432.04213551929,-10.990571834511767,8,worse
lead_noisy_crm|noisy_crm|0.25,fifo,lead_score_gbm,net_value_per_1k_leads,-26683.8813960458,-32519.127320867545,-20593.524427468998,-12.226187622309842,8,worse
lead_noisy_crm|noisy_crm|0.25,funnel_ev_gbm,lead_score_gbm,net_value_per_1k_leads,7136.243767413231,624.6459830830681,13661.680411764315,3.2697287896003973,8,better
lead_noisy_crm|noisy_crm|0.25,hist_conversion_rate,lead_score_gbm,net_value_per_1k_leads,-9970.027299534768,-15545.020244002962,-3908.2561889875087,-4.568129446929954,8,worse
lead_noisy_crm|noisy_crm|0.25,hist_net_profit,lead_score_gbm,net_value_per_1k_leads,-10367.830587774028,-17090.36532349803,-3178.608300430202,-4.750397444849692,8,worse
lead_noisy_crm|noisy_crm|0.25,hist_profit_per_agent_hour,lead_score_gbm,net_value_per_1k_leads,-11881.09924735345,-17331.55330619802,-6002.534643926656,-5.4437563411952965,8,worse
lead_noisy_crm|noisy_crm|0.25,hist_roas,lead_score_gbm,net_value_per_1k_leads,-17788.13197960527,-25053.316875311662,-11742.589527227123,-8.150277532911373,8,worse
lead_noisy_crm|noisy_crm|0.25,last_click_attribution,lead_score_gbm,net_value_per_1k_leads,-20309.486446435512,-25087.207344414815,-16147.41276284994,-9.305527487604381,8,worse
lead_noisy_crm|noisy_crm|0.25,lead_score_logit,lead_score_gbm,net_value_per_1k_leads,4654.1460786559255,1512.9341992223126,7773.718614371355,2.1324657509427083,8,better
lead_noisy_crm|noisy_crm|0.25,lowest_cpl,lead_score_gbm,net_value_per_1k_leads,-19722.26665121717,-29632.079741562477,-9587.536307076442,-9.036471450166825,8,worse
lead_noisy_crm|noisy_crm|0.25,oracle,lead_score_gbm,net_value_per_1k_leads,53464.2455100245,40009.743481877675,69566.61570045259,24.496582299592312,8,better
lead_noisy_crm|noisy_crm|0.25,propensity_ev_gbm,lead_score_gbm,net_value_per_1k_leads,5904.995048694771,-374.6183497503418,12408.783662912396,2.705587553123038,8,no meaningful evidence of difference
lead_noisy_crm|noisy_crm|0.25,propensity_ev_logit,lead_score_gbm,net_value_per_1k_leads,9607.346367035294,3081.187209255353,16355.978905624672,4.401954029569946,8,better
lead_noisy_crm|noisy_crm|0.25,random,lead_score_gbm,net_value_per_1k_leads,-25901.75932192089,-32275.227557594153,-19568.373762077423,-11.867830040072263,8,worse
lead_observed_confounding|observed_confounding|0.25,call_everyone,lead_score_gbm,net_value_per_1k_leads,-34592.461448507805,-37829.20502658257,-31158.549622465933,-12.495425875796533,8,worse
lead_observed_confounding|observed_confounding|0.25,causal_forest,lead_score_gbm,net_value_per_1k_leads,-3707.2720456327297,-8688.784678938628,1963.9229935031708,-1.3391340514051395,8,no meaningful evidence of difference
lead_observed_confounding|observed_confounding|0.25,class_transformation,lead_score_gbm,net_value_per_1k_leads,-49649.97458520306,-56367.587184560274,-42342.38450481096,-17.934473327030283,8,worse
lead_observed_confounding|observed_confounding|0.25,do_nothing,lead_score_gbm,net_value_per_1k_leads,-66528.960672493,-75534.68718737943,-59059.94996914312,-24.031469917639487,8,worse
lead_observed_confounding|observed_confounding|0.25,dr_learner,lead_score_gbm,net_value_per_1k_leads,-5425.920009796864,-11859.394009195654,892.4550455911631,-1.9599409365921985,8,no meaningful evidence of difference
lead_observed_confounding|observed_confounding|0.25,existing_policy_capped,lead_score_gbm,net_value_per_1k_leads,-13604.183167983221,-21055.801339950114,-7534.507487306524,-4.9140782487921495,8,worse
lead_observed_confounding|observed_confounding|0.25,existing_policy_replay,lead_score_gbm,net_value_per_1k_leads,-18758.263071754278,-26910.924946620762,-12380.51893005803,-6.77582559774473,8,worse
lead_observed_confounding|observed_confounding|0.25,fifo,lead_score_gbm,net_value_per_1k_leads,-33326.61523985504,-42697.779648970594,-25231.80699174731,-12.038179215453402,8,worse
lead_observed_confounding|observed_confounding|0.25,funnel_ev_gbm,lead_score_gbm,net_value_per_1k_leads,5328.182950856892,2003.271461319564,8280.99186694146,1.924636534298633,8,statistically better but below practical threshold
lead_observed_confounding|observed_confounding|0.25,hist_conversion_rate,lead_score_gbm,net_value_per_1k_leads,-23866.78683061723,-33204.8227084461,-14712.761652315363,-8.62111723906478,8,worse
lead_observed_confounding|observed_confounding|0.25,hist_net_profit,lead_score_gbm,net_value_per_1k_leads,-25616.25837352754,-37429.45318019058,-15861.751415649884,-9.25305816118711,8,worse
lead_observed_confounding|observed_confounding|0.25,hist_profit_per_agent_hour,lead_score_gbm,net_value_per_1k_leads,-26152.506296735075,-37613.53579894715,-16951.809983881438,-9.446760658636265,8,worse
lead_observed_confounding|observed_confounding|0.25,hist_roas,lead_score_gbm,net_value_per_1k_leads,-29134.39477619317,-38778.9984125146,-22730.767193090865,-10.523872980360554,8,worse
lead_observed_confounding|observed_confounding|0.25,last_click_attribution,lead_score_gbm,net_value_per_1k_leads,-32021.148634834146,-40997.00158631991,-25238.40246099619,-11.566620947746783,8,worse
lead_observed_confounding|observed_confounding|0.25,lead_score_logit,lead_score_gbm,net_value_per_1k_leads,71.02629626183261,-1792.664557104792,2024.297989891158,0.02565598928232317,8,no meaningful evidence of difference
lead_observed_confounding|observed_confounding|0.25,lowest_cpl,lead_score_gbm,net_value_per_1k_leads,-31814.845540891358,-41622.86147163584,-22298.508582261944,-11.492100520163252,8,worse
lead_observed_confounding|observed_confounding|0.25,oracle,lead_score_gbm,net_value_per_1k_leads,47815.27997826479,38136.05884905164,59885.84293123262,17.271748285048346,8,better
lead_observed_confounding|observed_confounding|0.25,propensity_ev_gbm,lead_score_gbm,net_value_per_1k_leads,5169.56026136041,1642.3985323537659,7994.479456731628,1.8673391355063222,8,statistically better but below practical threshold
lead_observed_confounding|observed_confounding|0.25,propensity_ev_logit,lead_score_gbm,net_value_per_1k_leads,6849.391620247785,2712.108786420151,10904.240024192219,2.4741247572829193,8,better
lead_observed_confounding|observed_confounding|0.25,random,lead_score_gbm,net_value_per_1k_leads,-34295.10755572259,-39549.03528175208,-28750.013991112555,-12.388016244605415,8,worse
lead_observed_confounding|observed_confounding|0.25,s_learner,lead_score_gbm,net_value_per_1k_leads,5752.218793648117,731.8063610551809,11073.200375018969,2.077805988578887,8,better
lead_observed_confounding|observed_confounding|0.25,t_learner,lead_score_gbm,net_value_per_1k_leads,2464.102575143792,-4550.977733345881,8884.828273525614,0.8900786410906523,8,no meaningful evidence of difference
lead_observed_confounding|observed_confounding|0.25,x_learner,lead_score_gbm,net_value_per_1k_leads,325.1254120961712,-6177.130455791609,7467.794968426526,0.11744120877991912,8,no meaningful evidence of difference
lead_policy_feedback_loop|policy_feedback_loop|0.25,call_everyone,lead_score_gbm,net_value_per_1k_leads,-29114.771016032544,-33607.259679329996,-24801.77106476327,-13.08198508539006,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,causal_forest,lead_score_gbm,net_value_per_1k_leads,-4998.601099889993,-10797.408497938624,-90.41460403902238,-2.2459948251204254,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,class_transformation,lead_score_gbm,net_value_per_1k_leads,-19193.91399355225,-25398.227952431447,-12982.188625647892,-8.624299207286937,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,do_nothing,lead_score_gbm,net_value_per_1k_leads,-59462.827348830884,-68205.33364358288,-51566.88436251713,-26.718115697498376,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,dr_learner,lead_score_gbm,net_value_per_1k_leads,-13802.114615161068,-20657.471555945474,-7451.3744122573935,-6.201630692645783,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,existing_policy_capped,lead_score_gbm,net_value_per_1k_leads,-25613.807038643627,-31513.933991216538,-20551.25171657415,-11.508915576738614,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,existing_policy_replay,lead_score_gbm,net_value_per_1k_leads,-33242.47832175812,-37950.42909667574,-28628.76006418912,-14.936665837666023,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,fifo,lead_score_gbm,net_value_per_1k_leads,-30858.052011057152,-36566.85082846365,-25687.086122661047,-13.865284255560336,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,funnel_ev_gbm,lead_score_gbm,net_value_per_1k_leads,5827.508477211579,1153.127904492616,10256.88281632711,2.618443364774729,8,better
lead_policy_feedback_loop|policy_feedback_loop|0.25,hist_conversion_rate,lead_score_gbm,net_value_per_1k_leads,-17128.010457367724,-21902.38771647691,-13072.745699575007,-7.696037767987339,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,hist_net_profit,lead_score_gbm,net_value_per_1k_leads,-18320.954196709856,-23127.815071815185,-13877.007217995262,-8.232056828456317,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,hist_profit_per_agent_hour,lead_score_gbm,net_value_per_1k_leads,-18345.925835586524,-23139.29976987057,-13929.649254290014,-8.243277202031038,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,hist_roas,lead_score_gbm,net_value_per_1k_leads,-22542.38212136217,-28431.332434714837,-16743.249636447206,-10.12884856756841,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,last_click_attribution,lead_score_gbm,net_value_per_1k_leads,-24440.418696508794,-28076.99073056823,-20302.410359488807,-10.981683238805214,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,lead_score_logit,lead_score_gbm,net_value_per_1k_leads,4403.557967125762,2444.096799578154,6515.16720225316,1.9786272616352492,8,statistically better but below practical threshold
lead_policy_feedback_loop|policy_feedback_loop|0.25,lowest_cpl,lead_score_gbm,net_value_per_1k_leads,-23664.00505738343,-33149.28511225284,-14415.223395123448,-10.632821431115287,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,oracle,lead_score_gbm,net_value_per_1k_leads,49605.07651218717,37103.40112247109,64593.56460328167,22.28878498596879,8,better
lead_policy_feedback_loop|policy_feedback_loop|0.25,propensity_ev_gbm,lead_score_gbm,net_value_per_1k_leads,6366.700254247204,2312.4819983156194,10591.043448787808,2.860715535881992,8,better
lead_policy_feedback_loop|policy_feedback_loop|0.25,propensity_ev_logit,lead_score_gbm,net_value_per_1k_leads,8843.049518762553,4155.936014387571,13040.215144469192,3.9734003695276794,8,better
lead_policy_feedback_loop|policy_feedback_loop|0.25,random,lead_score_gbm,net_value_per_1k_leads,-29294.806790275863,-33181.396136004056,-24859.57920251609,-13.162879601516972,8,worse
lead_policy_feedback_loop|policy_feedback_loop|0.25,s_learner,lead_score_gbm,net_value_per_1k_leads,7382.62986677753,2570.6820034577563,12778.831567527064,3.3171977809805115,8,better
lead_policy_feedback_loop|policy_feedback_loop|0.25,t_learner,lead_score_gbm,net_value_per_1k_leads,-508.1673005519333,-5958.414426243097,5560.0019429317945,-0.22833210822927563,8,no meaningful evidence of difference
lead_policy_feedback_loop|policy_feedback_loop|0.25,x_learner,lead_score_gbm,net_value_per_1k_leads,-946.8188232647408,-6846.758652627701,6140.046734112523,-0.425429062028178,8,no meaningful evidence of difference
lead_propensity_not_uplift|propensity_not_uplift|0.25,call_everyone,lead_score_gbm,net_value_per_1k_leads,244.32021256060762,-4829.026592051694,5518.898314267601,0.08088460476050094,8,no meaningful evidence of difference
lead_propensity_not_uplift|propensity_not_uplift|0.25,causal_forest,lead_score_gbm,net_value_per_1k_leads,13392.267371526337,8887.447779751328,17938.342210459443,4.433641579794173,8,better
lead_propensity_not_uplift|propensity_not_uplift|0.25,class_transformation,lead_score_gbm,net_value_per_1k_leads,8414.656265144957,4231.356853373363,13244.432782616997,2.785754559839722,8,better
lead_propensity_not_uplift|propensity_not_uplift|0.25,do_nothing,lead_score_gbm,net_value_per_1k_leads,-19615.310469047126,-25314.77678712785,-14050.487207326802,-6.49384108631543,8,worse
lead_propensity_not_uplift|propensity_not_uplift|0.25,dr_learner,lead_score_gbm,net_value_per_1k_leads,11573.408805001109,6934.804183086886,15755.969558528595,3.8314905963500605,8,better
lead_propensity_not_uplift|propensity_not_uplift|0.25,existing_policy_capped,lead_score_gbm,net_value_per_1k_leads,2581.71957132217,-1807.611442766225,6819.902646642051,0.8547036077788369,8,no meaningful evidence of difference
lead_propensity_not_uplift|propensity_not_uplift|0.25,existing_policy_replay,lead_score_gbm,net_value_per_1k_leads,-218.04681169656033,-5810.545460833615,4962.63772633961,-0.07218653748915105,8,no meaningful evidence of difference
lead_propensity_not_uplift|propensity_not_uplift|0.25,fifo,lead_score_gbm,net_value_per_1k_leads,-1536.365548011865,-7260.065512529793,3901.322249441251,-0.5086288965460167,8,no meaningful evidence of difference
lead_propensity_not_uplift|propensity_not_uplift|0.25,funnel_ev_gbm,lead_score_gbm,net_value_per_1k_leads,7170.750231957292,2984.3725994259053,11244.833920044404,2.37394725663255,8,better
lead_propensity_not_uplift|propensity_not_uplift|0.25,hist_conversion_rate,lead_score_gbm,net_value_per_1k_leads,10048.21860473626,4982.011137652669,15851.335429462744,3.3265614083795443,8,better
lead_propensity_not_uplift|propensity_not_uplift|0.25,hist_net_profit,lead_score_gbm,net_value_per_1k_leads,6629.432573624694,2015.2037918140702,10622.505061036754,2.194738731945913,8,better
lead_propensity_not_uplift|propensity_not_uplift|0.25,hist_profit_per_agent_hour,lead_score_gbm,net_value_per_1k_leads,7444.746494097784,2356.887839405874,11855.281029375656,2.4646564089241996,8,better
lead_propensity_not_uplift|propensity_not_uplift|0.25,hist_roas,lead_score_gbm,net_value_per_1k_leads,2914.2969007936117,-38.973119399634015,6123.290771073684,0.9648065974769463,8,no meaningful evidence of difference
lead_propensity_not_uplift|propensity_not_uplift|0.25,last_click_attribution,lead_score_gbm,net_value_per_1k_leads,2705.9961703355184,-2718.320157232573,8318.079419738835,0.8958465958551115,8,no meaningful evidence of difference
lead_propensity_not_uplift|propensity_not_uplift|0.25,lead_score_logit,lead_score_gbm,net_value_per_1k_leads,1406.487841345137,-402.4164274117684,3607.3519430202723,0.4656316067972916,8,no meaningful evidence of difference
lead_propensity_not_uplift|propensity_not_uplift|0.25,lowest_cpl,lead_score_gbm,net_value_per_1k_leads,-1346.4652420527564,-8176.572883553672,4727.488815073677,-0.4457605360840661,8,no meaningful evidence of difference
lead_propensity_not_uplift|propensity_not_uplift|0.25,oracle,lead_score_gbm,net_value_per_1k_leads,53226.49471124091,45395.48773873146,62823.04742112195,17.62115357704037,8,better
lead_propensity_not_uplift|propensity_not_uplift|0.25,propensity_ev_gbm,lead_score_gbm,net_value_per_1k_leads,6399.3191696827525,2273.2180794585474,10324.091375476995,2.1185574306410926,8,better
lead_propensity_not_uplift|propensity_not_uplift|0.25,propensity_ev_logit,lead_score_gbm,net_value_per_1k_leads,6299.400531902258,2359.4484420031804,10118.411998505671,2.0854783847431686,8,better
lead_propensity_not_uplift|propensity_not_uplift|0.25,random,lead_score_gbm,net_value_per_1k_leads,-1300.0628786145098,-5023.341175262584,2513.6521071206844,-0.430398578154676,8,no meaningful evidence of difference
lead_propensity_not_uplift|propensity_not_uplift|0.25,s_learner,lead_score_gbm,net_value_per_1k_leads,19817.7487526715,14349.954798481307,26397.632468837342,6.560860267363703,8,better
lead_propensity_not_uplift|propensity_not_uplift|0.25,t_learner,lead_score_gbm,net_value_per_1k_leads,16383.360152929039,11355.16025125121,22356.96506219886,5.423872207420732,8,better
lead_propensity_not_uplift|propensity_not_uplift|0.25,x_learner,lead_score_gbm,net_value_per_1k_leads,14258.589628571419,10575.606100395813,18790.95059194512,4.720446067322744,8,better
lead_rare_outcome|rare_outcome|0.25,call_everyone,lead_score_gbm,net_value_per_1k_leads,-18587.75472067018,-23941.817770755562,-13830.040613446821,-18.563372885762952,8,worse
lead_rare_outcome|rare_outcome|0.25,causal_forest,lead_score_gbm,net_value_per_1k_leads,-7474.4856806467615,-10556.045304054955,-3957.1714030098856,-7.464681286376415,8,worse
lead_rare_outcome|rare_outcome|0.25,class_transformation,lead_score_gbm,net_value_per_1k_leads,-17037.741995080105,-20106.923384823738,-14749.776544737533,-17.01539333496711,8,worse
lead_rare_outcome|rare_outcome|0.25,do_nothing,lead_score_gbm,net_value_per_1k_leads,-32963.865284978325,-43367.57049680459,-24873.45693460809,-32.92062609157598,8,worse
lead_rare_outcome|rare_outcome|0.25,dr_learner,lead_score_gbm,net_value_per_1k_leads,-11713.308152726346,-13384.14459959179,-10303.35076141498,-11.697943631842087,8,worse
lead_rare_outcome|rare_outcome|0.25,existing_policy_capped,lead_score_gbm,net_value_per_1k_leads,-16650.45735485725,-22402.047868346715,-11659.630511168623,-16.6286167017791,8,worse
lead_rare_outcome|rare_outcome|0.25,existing_policy_replay,lead_score_gbm,net_value_per_1k_leads,-21445.2322661359,-28198.647815187425,-16212.398341161977,-21.41710223534318,8,worse
lead_rare_outcome|rare_outcome|0.25,fifo,lead_score_gbm,net_value_per_1k_leads,-19812.981424509202,-27298.220174181017,-14516.633719464706,-19.78699244147323,8,worse
lead_rare_outcome|rare_outcome|0.25,funnel_ev_gbm,lead_score_gbm,net_value_per_1k_leads,109.08309105500939,-1727.8638964665724,1975.9733437456784,0.10894000513864988,8,no meaningful evidence of difference
lead_rare_outcome|rare_outcome|0.25,hist_conversion_rate,lead_score_gbm,net_value_per_1k_leads,-13598.830334950948,-17376.992317272325,-10091.905621956823,-13.580992546517608,8,worse
lead_rare_outcome|rare_outcome|0.25,hist_net_profit,lead_score_gbm,net_value_per_1k_leads,-14961.91629816098,-19877.994713217835,-10723.510855379558,-14.942290529553661,8,worse
lead_rare_outcome|rare_outcome|0.25,hist_profit_per_agent_hour,lead_score_gbm,net_value_per_1k_leads,-15301.06243634339,-20013.641323948505,-11263.772093153639,-15.280991804691835,8,worse
lead_rare_outcome|rare_outcome|0.25,hist_roas,lead_score_gbm,net_value_per_1k_leads,-15886.939352499889,-21107.94306164725,-11399.53802986431,-15.86610021736524,8,worse
lead_rare_outcome|rare_outcome|0.25,last_click_attribution,lead_score_gbm,net_value_per_1k_leads,-17837.687672677897,-22092.076623001878,-13566.199087925947,-17.814289711896855,8,worse
lead_rare_outcome|rare_outcome|0.25,lead_score_logit,lead_score_gbm,net_value_per_1k_leads,2442.9306894349465,1012.0845630065703,4046.3868239766753,2.4397262608390946,8,better
lead_rare_outcome|rare_outcome|0.25,lowest_cpl,lead_score_gbm,net_value_per_1k_leads,-16640.584618148343,-21808.716234025906,-11127.485811628343,-16.61875691528608,8,worse
lead_rare_outcome|rare_outcome|0.25,oracle,lead_score_gbm,net_value_per_1k_leads,17859.751456811755,9035.325238925196,28631.830452863298,17.836324554636214,8,better
lead_rare_outcome|rare_outcome|0.25,propensity_ev_gbm,lead_score_gbm,net_value_per_1k_leads,125.77889318381767,-2047.9387280835558,2293.76098658728,0.12561390713496418,8,no meaningful evidence of difference
lead_rare_outcome|rare_outcome|0.25,propensity_ev_logit,lead_score_gbm,net_value_per_1k_leads,1357.3320136700804,-1957.5208741059578,4887.254600365527,1.3555515810374723,8,no meaningful evidence of difference
lead_rare_outcome|rare_outcome|0.25,random,lead_score_gbm,net_value_per_1k_leads,-19227.12790022126,-23362.63307750815,-15639.304635163888,-19.201907389984918,8,worse
lead_rare_outcome|rare_outcome|0.25,s_learner,lead_score_gbm,net_value_per_1k_leads,-124.9843017847179,-2769.174763343282,2609.5516231925185,-0.12482035801324554,8,no meaningful evidence of difference
lead_rare_outcome|rare_outcome|0.25,t_learner,lead_score_gbm,net_value_per_1k_leads,-5303.645601802822,-7744.280375186132,-3233.715104951272,-5.2966887308190564,8,worse
lead_rare_outcome|rare_outcome|0.25,x_learner,lead_score_gbm,net_value_per_1k_leads,-5849.70449095305,-8207.417525450335,-3542.6328022274597,-5.8420313463856814,8,worse
lead_seasonality_trend|seasonality_trend|0.25,call_everyone,lead_score_gbm,net_value_per_1k_leads,-27049.321066129705,-31350.068679567004,-22838.477521714787,-9.971562534733428,8,worse
lead_seasonality_trend|seasonality_trend|0.25,causal_forest,lead_score_gbm,net_value_per_1k_leads,2020.8420870631526,-5309.923950169548,8507.47287553447,0.7449707589594113,8,no meaningful evidence of difference
lead_seasonality_trend|seasonality_trend|0.25,class_transformation,lead_score_gbm,net_value_per_1k_leads,-7990.553674372342,-16202.061352994802,191.56846534488756,-2.94566748852408,8,no meaningful evidence of difference
lead_seasonality_trend|seasonality_trend|0.25,do_nothing,lead_score_gbm,net_value_per_1k_leads,-62626.070968828964,-68999.7034822192,-56357.5748525624,-23.086708218798336,8,worse
lead_seasonality_trend|seasonality_trend|0.25,dr_learner,lead_score_gbm,net_value_per_1k_leads,57.44780985462785,-6256.093348432099,6813.070023314445,0.021177774741495983,8,no meaningful evidence of difference
lead_seasonality_trend|seasonality_trend|0.25,existing_policy_capped,lead_score_gbm,net_value_per_1k_leads,-21817.36682276335,-27666.293315979874,-15981.429468702729,-8.042835422173177,8,worse
lead_seasonality_trend|seasonality_trend|0.25,existing_policy_replay,lead_score_gbm,net_value_per_1k_leads,-27377.359317669692,-33305.826638670645,-22239.74332494867,-10.092491778429363,8,worse
lead_seasonality_trend|seasonality_trend|0.25,fifo,lead_score_gbm,net_value_per_1k_leads,-33398.73140789104,-39244.75130387546,-26969.84460763412,-12.312232828334086,8,worse
lead_seasonality_trend|seasonality_trend|0.25,funnel_ev_gbm,lead_score_gbm,net_value_per_1k_leads,10062.574813801275,4455.1498682409065,16103.503061708183,3.70950508409969,8,better
lead_seasonality_trend|seasonality_trend|0.25,hist_conversion_rate,lead_score_gbm,net_value_per_1k_leads,-11372.005865747033,-19233.20322627504,-4377.834977231527,-4.192218627536776,8,worse
lead_seasonality_trend|seasonality_trend|0.25,hist_net_profit,lead_score_gbm,net_value_per_1k_leads,-14470.62198685579,-21557.103725852703,-8017.449660885784,-5.334504023433778,8,worse
lead_seasonality_trend|seasonality_trend|0.25,hist_profit_per_agent_hour,lead_score_gbm,net_value_per_1k_leads,-15434.798220239489,-21822.067619346697,-9925.772463220466,-5.689941543739161,8,worse
lead_seasonality_trend|seasonality_trend|0.25,hist_roas,lead_score_gbm,net_value_per_1k_leads,-20405.607304375302,-25766.392025577,-14713.69448493819,-7.522399131473115,8,worse
lead_seasonality_trend|seasonality_trend|0.25,last_click_attribution,lead_score_gbm,net_value_per_1k_leads,-21454.602832925142,-25597.3689340594,-17047.83396684326,-7.9091047528829,8,worse
lead_seasonality_trend|seasonality_trend|0.25,lead_score_logit,lead_score_gbm,net_value_per_1k_leads,3287.4578183120284,103.0540919131854,6040.950652252666,1.211900702995616,8,statistically better but below practical threshold
lead_seasonality_trend|seasonality_trend|0.25,lowest_cpl,lead_score_gbm,net_value_per_1k_leads,-20923.568535723774,-31607.10492953703,-10528.73014276159,-7.713342290317354,8,worse
lead_seasonality_trend|seasonality_trend|0.25,oracle,lead_score_gbm,net_value_per_1k_leads,61149.44655605809,48292.56312066685,77034.49660785985,22.542359891671705,8,better
lead_seasonality_trend|seasonality_trend|0.25,propensity_ev_gbm,lead_score_gbm,net_value_per_1k_leads,7506.430638153099,2725.117831351403,13313.237713414896,2.7671985680523568,8,better
lead_seasonality_trend|seasonality_trend|0.25,propensity_ev_logit,lead_score_gbm,net_value_per_1k_leads,10166.980640328304,6017.4555487030375,14441.1694801165,3.7479936371269384,8,better
lead_seasonality_trend|seasonality_trend|0.25,random,lead_score_gbm,net_value_per_1k_leads,-25361.784736611502,-32184.459103013556,-17751.881719185883,-9.349462852516414,8,worse
lead_seasonality_trend|seasonality_trend|0.25,s_learner,lead_score_gbm,net_value_per_1k_leads,12296.215985599214,4077.081132527179,23491.246914992502,4.532922890790143,8,better
lead_seasonality_trend|seasonality_trend|0.25,t_learner,lead_score_gbm,net_value_per_1k_leads,8537.135015406642,-619.1325413827723,19349.998992419183,3.1471612712743844,8,no meaningful evidence of difference
